CHROM	GENE	GENENAME	TRAIT	TRAITNAME	PVAL	LOG10P	FDR	P<1e-9	ANNOTATION
7	ENSG00000146833	TRIM4	p30020	Haemoglobin concentration	1.77E-09	8.75155	4.78E-06	0	NC
7	ENSG00000214309	MBLAC1	p30030	Haematocrit percentage	1.80E-09	8.74428	4.84E-06	0	NC
7	ENSG00000166508	MCM7	p30030	Haematocrit percentage	1.83E-09	8.73705	4.88E-06	0	NC
7	ENSG00000221838	AP4M1	p30030	Haematocrit percentage	1.83E-09	8.73705	4.88E-06	0	NC
6	ENSG00000124490	CRISP2	p30290	High light scatter reticulocyte percentage	1.86E-09	8.73054	4.90E-06	0	NC
1	ENSG00000158714	SLAMF8	p30710	C-reactive protein	1.86E-09	8.72939	4.90E-06	0	NC
7	ENSG00000166508	MCM7	p30020	Haemoglobin concentration	1.87E-09	8.72871	4.90E-06	0	NC
7	ENSG00000221838	AP4M1	p30020	Haemoglobin concentration	1.87E-09	8.72871	4.90E-06	0	NC
7	ENSG00000160862	AZGP1	p30020	Haemoglobin concentration	1.87E-09	8.72747	4.90E-06	0	NC
11	ENSG00000149591	TAGLN	p30110	Platelet distribution width	1.90E-09	8.72209	4.94E-06	0	NC
11	ENSG00000168092	PAFAH1B2	p30070	Red blood cell distribution width	1.92E-09	8.71639	4.99E-06	0	NC
7	ENSG00000168090	COPS6	p30030	Haematocrit percentage	1.97E-09	8.70596	5.09E-06	0	NC
6	ENSG00000112081	SRSF3	p30080	Platelet count	2.10E-09	8.67843	5.40E-06	0	NC
7	ENSG00000168090	COPS6	p30020	Haemoglobin concentration	2.11E-09	8.67661	5.41E-06	0	NC
17	ENSG00000141510	TP53	p30690	Cholesterol	2.69E-09	8.56978	6.89E-06	0	NC
2	ENSG00000085982	USP40	p30660	Direct bilirubin	2.77E-09	8.5577	7.06E-06	0	NC
6	ENSG00000164442	CITED2	p30260	Mean reticulocyte volume	2.85E-09	8.54552	7.23E-06	0	NC
17	ENSG00000013306	SLC25A39	p30260	Mean reticulocyte volume	2.94E-09	8.53126	7.44E-06	0	NC
1	ENSG00000181036	FCRL6	p30710	C-reactive protein	3.05E-09	8.51575	7.69E-06	0	NC
1	ENSG00000142794	NBPF3	p30810	Phosphate	3.34E-09	8.47634	8.39E-06	0	NC
7	ENSG00000146833	TRIM4	p30030	Haematocrit percentage	3.47E-09	8.45971	8.66E-06	0	NC
7	ENSG00000087087	SRRT	p30030	Haematocrit percentage	3.47E-09	8.45956	8.66E-06	0	NC
7	ENSG00000087077	TRIP6	p30030	Haematocrit percentage	3.70E-09	8.43135	9.18E-06	0	NC
6	ENSG00000164442	CITED2	p30270	Mean sphered cell volume	3.71E-09	8.43097	9.18E-06	0	NC
2	ENSG00000079308	TNS1	p30000	White blood cell count	3.90E-09	8.40935	9.61E-06	0	NC
11	ENSG00000186318	BACE1	p30110	Platelet distribution width	4.00E-09	8.39841	9.82E-06	0	NC
6	ENSG00000164442	CITED2	p30300	High light scatter reticulocyte count	4.13E-09	8.38447	1.01E-05	0	NC
16	ENSG00000103254	ANTKMT	p30750	Glycated haemoglobin (HbA1c)	4.43E-09	8.35337	1.08E-05	0	NC
7	ENSG00000146833	TRIM4	p30010	Red blood cell count	4.84E-09	8.3153	1.18E-05	0	NC
10	ENSG00000171988	JMJD1C	p30080	Platelet count	4.94E-09	8.30586	1.20E-05	0	NC
17	ENSG00000132589	FLOT2	p30070	Red blood cell distribution width	5.04E-09	8.2973	1.22E-05	0	NC
4	ENSG00000170871	KIAA0232	p30140	Neutrophill count	5.14E-09	8.289	1.24E-05	0	NC
11	ENSG00000110274	CEP164	p30110	Platelet distribution width	5.16E-09	8.2877	1.24E-05	0	NC
1	ENSG00000132693	CRP	p30710	C-reactive protein	5.78E-09	8.23827	1.38E-05	0	NC
7	ENSG00000106261	ZKSCAN1	p30020	Haemoglobin concentration	5.78E-09	8.23774	1.38E-05	0	NC
6	ENSG00000112578	BYSL	p30270	Mean sphered cell volume	5.82E-09	8.23488	1.38E-05	0	NC
17	ENSG00000172057	ORMDL3	p30210	Eosinophill percentage	5.89E-09	8.22995	1.39E-05	0	NC
7	ENSG00000160862	AZGP1	p30030	Haematocrit percentage	5.98E-09	8.22357	1.41E-05	0	NC
6	ENSG00000124490	CRISP2	p30300	High light scatter reticulocyte count	6.00E-09	8.22189	1.41E-05	0	NC
7	ENSG00000166924	NYAP1	p30010	Red blood cell count	6.39E-09	8.19459	1.49E-05	0	NC
7	ENSG00000166925	TSC22D4	p30010	Red blood cell count	6.39E-09	8.19448	1.49E-05	0	NC
15	ENSG00000128923	MINDY2	p30630	Apolipoprotein A	7.71E-09	8.11275	1.79E-05	0	NC
15	ENSG00000137845	ADAM10	p30630	Apolipoprotein A	7.72E-09	8.11246	1.79E-05	0	NC
6	ENSG00000137413	TAF8	p30260	Mean reticulocyte volume	7.90E-09	8.1024	1.83E-05	0	NC
19	ENSG00000267673	FDX2	p30690	Cholesterol	8.00E-09	8.09671	1.84E-05	0	NC
7	ENSG00000160813	PPP1R35	p30010	Red blood cell count	8.06E-09	8.09373	1.85E-05	0	NC
6	ENSG00000112406	HECA	p30260	Mean reticulocyte volume	8.56E-09	8.06764	1.96E-05	0	NC
19	ENSG00000127616	SMARCA4	p30690	Cholesterol	8.65E-09	8.06301	1.97E-05	0	NC
16	ENSG00000103152	MPG	p30750	Glycated haemoglobin (HbA1c)	8.71E-09	8.05988	1.98E-05	0	NC
6	ENSG00000118513	MYB	p30010	Red blood cell count	8.80E-09	8.05536	2.00E-05	0	NC
7	ENSG00000106261	ZKSCAN1	p30030	Haematocrit percentage	9.14E-09	8.0391	2.07E-05	0	NC
20	ENSG00000124209	RAB22A	p30070	Red blood cell distribution width	1.20E-08	7.91983	2.71E-05	0	NC
7	ENSG00000106261	ZKSCAN1	p30010	Red blood cell count	1.23E-08	7.91167	2.75E-05	0	NC
11	ENSG00000168092	PAFAH1B2	p30110	Platelet distribution width	1.25E-08	7.90407	2.79E-05	0	NC
17	ENSG00000213859	KCTD11	p30690	Cholesterol	1.42E-08	7.84892	3.15E-05	0	NC
11	ENSG00000160584	SIK3	p30070	Red blood cell distribution width	1.42E-08	7.84831	3.15E-05	0	NC
7	ENSG00000172336	POP7	p30030	Haematocrit percentage	1.61E-08	7.79322	3.56E-05	0	NC
11	ENSG00000149577	SIDT2	p30110	Platelet distribution width	1.61E-08	7.79261	3.56E-05	0	NC
7	ENSG00000176125	UFSP1	p30020	Haemoglobin concentration	1.63E-08	7.78859	3.57E-05	0	NC
19	ENSG00000039650	PNKP	p30600	Albumin	1.63E-08	7.78838	3.57E-05	0	NC
12	ENSG00000022840	RNF10	p30710	C-reactive protein	1.64E-08	7.78617	3.58E-05	0	NC
7	ENSG00000106336	FBXO24	p30010	Red blood cell count	1.76E-08	7.75525	3.82E-05	0	NC
7	ENSG00000077454	LRCH4	p30010	Red blood cell count	1.76E-08	7.75521	3.82E-05	0	NC
19	ENSG00000126453	BCL2L12	p30600	Albumin	1.77E-08	7.75118	3.83E-05	0	NC
19	ENSG00000126456	IRF3	p30600	Albumin	1.77E-08	7.75118	3.83E-05	0	NC
20	ENSG00000132819	RBM38	p30070	Red blood cell distribution width	1.82E-08	7.74016	3.92E-05	0	NC
17	ENSG00000132522	GPS2	p30690	Cholesterol	1.87E-08	7.7289	4.01E-05	0	NC
19	ENSG00000126457	PRMT1	p30600	Albumin	1.88E-08	7.72517	4.03E-05	0	NC
7	ENSG00000077454	LRCH4	p30030	Haematocrit percentage	1.93E-08	7.7151	4.11E-05	0	NC
7	ENSG00000106336	FBXO24	p30030	Haematocrit percentage	1.94E-08	7.71147	4.14E-05	0	NC
7	ENSG00000106366	SERPINE1	p30030	Haematocrit percentage	2.00E-08	7.69937	4.24E-05	0	NC
17	ENSG00000073605	GSDMB	p30210	Eosinophill percentage	2.06E-08	7.68619	4.36E-05	0	NC
2	ENSG00000188282	RUFY4	p30180	Lymphocyte percentage	2.20E-08	7.65683	4.65E-05	0	NC
7	ENSG00000087085	ACHE	p30030	Haematocrit percentage	2.33E-08	7.63213	4.91E-05	0	NC
7	ENSG00000166925	TSC22D4	p30030	Haematocrit percentage	2.45E-08	7.61152	5.10E-05	0	NC
6	ENSG00000170950	PGK2	p30270	Mean sphered cell volume	2.45E-08	7.61123	5.10E-05	0	NC
7	ENSG00000166924	NYAP1	p30030	Haematocrit percentage	2.45E-08	7.61117	5.10E-05	0	NC
7	ENSG00000169871	TRIM56	p30030	Haematocrit percentage	2.65E-08	7.57608	5.52E-05	0	NC
7	ENSG00000172336	POP7	p30010	Red blood cell count	2.67E-08	7.57384	5.53E-05	0	NC
6	ENSG00000096006	CRISP3	p30260	Mean reticulocyte volume	3.10E-08	7.50898	6.40E-05	0	NC
2	ENSG00000115232	ITGA4	p30130	Monocyte count	3.34E-08	7.47662	6.87E-05	0	NC
10	ENSG00000165476	REEP3	p30080	Platelet count	3.39E-08	7.46946	6.97E-05	0	NC
12	ENSG00000111249	CUX2	p30090	Platelet crit	3.47E-08	7.45968	7.11E-05	0	NC
17	ENSG00000072818	ACAP1	p30690	Cholesterol	3.60E-08	7.44345	7.35E-05	0	NC
11	ENSG00000186318	BACE1	p30640	Apolipoprotein B	4.00E-08	7.39777	8.15E-05	0	NC
4	ENSG00000178988	MRFAP1L1	p30140	Neutrophill count	4.07E-08	7.39028	8.24E-05	0	NC
17	ENSG00000161405	IKZF3	p30210	Eosinophill percentage	4.07E-08	7.39015	8.24E-05	0	NC
19	ENSG00000104960	PTOV1	p30600	Albumin	4.53E-08	7.34398	9.14E-05	0	NC
4	ENSG00000132405	TBC1D14	p30140	Neutrophill count	4.65E-08	7.33232	9.36E-05	0	NC
7	ENSG00000205277	MUC12	p30030	Haematocrit percentage	4.67E-08	7.33057	9.37E-05	0	NC
11	ENSG00000168092	PAFAH1B2	p30640	Apolipoprotein B	4.84E-08	7.31533	9.65E-05	0	NC
17	ENSG00000186075	ZPBP2	p30210	Eosinophill percentage	4.84E-08	7.31524	9.65E-05	0	NC
4	ENSG00000179010	MRFAP1	p30140	Neutrophill count	4.90E-08	7.30948	9.76E-05	0	NC
11	ENSG00000162302	RPS6KA4	p30280	Immature reticulocyte fraction	5.00E-08	7.30126	9.91E-05	0	NC
7	ENSG00000106330	MOSPD3	p30010	Red blood cell count	5.07E-08	7.29494	0.0001002999214	0	NC
2	ENSG00000170035	UBE2E3	p30130	Monocyte count	5.12E-08	7.29094	0.0001009420304	0	NC
2	ENSG00000179921	GPBAR1	p30140	Neutrophill count	5.17E-08	7.28685	0.0001016101155	0	NC
4	ENSG00000109519	GRPEL1	p30140	Neutrophill count	5.23E-08	7.2813	0.000102501984	0	NC
11	ENSG00000110274	CEP164	p30640	Apolipoprotein B	5.24E-08	7.28032	0.000102501984	0	NC
7	ENSG00000106351	AGFG2	p30010	Red blood cell count	5.26E-08	7.2794	0.000102501984	0	NC
9	ENSG00000165029	ABCA1	p30760	HDL Cholesterol	5.28E-08	7.27769	0.0001026197257	0	NC
12	ENSG00000111249	CUX2	p30080	Platelet count	5.51E-08	7.25921	0.0001067831671	0	NC
5	ENSG00000198944	SOWAHA	p30150	Eosinophill count	5.58E-08	7.25345	0.0001079091064	0	NC
11	ENSG00000167257	RNF214	p30110	Platelet distribution width	5.62E-08	7.25061	0.0001083170261	0	NC
7	ENSG00000160813	PPP1R35	p30030	Haematocrit percentage	6.04E-08	7.21897	0.0001161819531	0	NC
1	ENSG00000162706	CADM3	p30710	C-reactive protein	6.10E-08	7.21432	0.0001171099821	0	NC
4	ENSG00000186222	BLOC1S4	p30140	Neutrophill count	6.34E-08	7.19778	0.0001213228025	0	NC
19	ENSG00000130159	ECSIT	p30690	Cholesterol	6.55E-08	7.18343	0.0001250559077	0	NC
12	ENSG00000122971	ACADS	p30710	C-reactive protein	6.59E-08	7.18112	0.0001253802796	0	NC
11	ENSG00000149577	SIDT2	p30640	Apolipoprotein B	6.76E-08	7.1698	0.000128341609	0	NC
17	ENSG00000013306	SLC25A39	p30270	Mean sphered cell volume	6.78E-08	7.16853	0.0001283686376	0	NC
7	ENSG00000106397	PLOD3	p30030	Haematocrit percentage	7.12E-08	7.1476	0.0001343425459	0	NC
7	ENSG00000087087	SRRT	p30020	Haemoglobin concentration	8.28E-08	7.08205	0.0001555615846	0	NC
7	ENSG00000106244	PDAP1	p30020	Haemoglobin concentration	8.29E-08	7.08157	0.0001555615846	0	NC
12	ENSG00000157837	SPPL3	p30710	C-reactive protein	8.33E-08	7.07954	0.0001558714108	0	NC
7	ENSG00000087077	TRIP6	p30020	Haemoglobin concentration	8.36E-08	7.07773	0.0001561038794	0	NC
2	ENSG00000115756	HPCAL1	p30680	Calcium	8.46E-08	7.07254	0.0001575592956	0	NC
17	ENSG00000141499	WRAP53	p30690	Cholesterol	8.49E-08	7.07101	0.0001576948293	0	NC
7	ENSG00000077080	ACTL6B	p30030	Haematocrit percentage	9.04E-08	7.04368	0.0001674919535	0	NC
15	ENSG00000166035	LIPC	p30760	HDL Cholesterol	9.30E-08	7.03148	0.0001716588063	0	NC
7	ENSG00000106351	AGFG2	p30030	Haematocrit percentage	9.32E-08	7.03071	0.0001716588063	0	NC
5	ENSG00000198944	SOWAHA	p30210	Eosinophill percentage	1.01E-07	6.99587	0.0001855075978	0	NC
19	ENSG00000104901	DKKL1	p30600	Albumin	1.04E-07	6.98432	0.0001900073157	0	NC
11	ENSG00000160613	PCSK7	p30110	Platelet distribution width	1.05E-07	6.98079	0.0001910565518	0	NC
3	ENSG00000175792	RUVBL1	p30190	Monocyte percentage	1.08E-07	6.96469	0.000197754568	0	NC
6	ENSG00000124812	CRISP1	p30260	Mean reticulocyte volume	1.10E-07	6.9567	0.0002009019138	0	NC
12	ENSG00000111252	SH2B3	p30600	Albumin	1.13E-07	6.9453	0.0002057096042	0	NC
11	ENSG00000168071	CCDC88B	p30280	Immature reticulocyte fraction	1.18E-07	6.92738	0.0002138198367	0	NC
11	ENSG00000160584	SIK3	p30110	Platelet distribution width	1.20E-07	6.92059	0.0002166278718	0	NC
7	ENSG00000205307	SAP25	p30030	Haematocrit percentage	1.28E-07	6.89207	0.0002307350506	0	NC
6	ENSG00000112578	BYSL	p30260	Mean reticulocyte volume	1.29E-07	6.89038	0.0002310392132	0	NC
17	ENSG00000132514	CLEC10A	p30870	Triglycerides	1.30E-07	6.88547	0.0002330669491	0	NC
7	ENSG00000106333	PCOLCE	p30030	Haematocrit percentage	1.33E-07	6.87776	0.0002366347605	0	NC
12	ENSG00000198270	TMEM116	p30270	Mean sphered cell volume	1.41E-07	6.85186	0.0002503933253	0	NC
11	ENSG00000160613	PCSK7	p30640	Apolipoprotein B	1.41E-07	6.851	0.0002503933253	0	NC
7	ENSG00000146830	GIGYF1	p30030	Haematocrit percentage	1.50E-07	6.82367	0.000265980058	0	NC
5	ENSG00000138829	FBN2	p30070	Red blood cell distribution width	1.52E-07	6.81902	0.0002681625968	0	NC
12	ENSG00000017427	IGF1	p30770	IGF-1	1.53E-07	6.81625	0.0002691969359	0	NC
12	ENSG00000089248	ERP29	p30180	Lymphocyte percentage	1.66E-07	6.77955	0.0002921963532	0	NC
7	ENSG00000106400	ZNHIT1	p30030	Haematocrit percentage	1.71E-07	6.76718	0.0002998832619	0	NC
6	ENSG00000124812	CRISP1	p30290	High light scatter reticulocyte percentage	1.71E-07	6.766	0.0002999455358	0	NC
17	ENSG00000006047	YBX2	p30860	Total protein	1.72E-07	6.76406	0.0003005351731	0	NC
12	ENSG00000111252	SH2B3	p30180	Lymphocyte percentage	1.73E-07	6.76291	0.0003005805851	0	NC
7	ENSG00000205307	SAP25	p30010	Red blood cell count	1.74E-07	6.7603	0.0003016402174	0	NC
12	ENSG00000089248	ERP29	p30600	Albumin	1.79E-07	6.74615	0.0003108567141	0	NC
12	ENSG00000179295	PTPN11	p30600	Albumin	1.88E-07	6.72532	0.0003253223742	0	NC
6	ENSG00000170950	PGK2	p30240	Reticulocyte percentage	1.92E-07	6.71654	0.0003311465806	0	NC
14	ENSG00000129562	DAD1	p30070	Red blood cell distribution width	1.94E-07	6.71125	0.0003343792079	0	NC
6	ENSG00000124812	CRISP1	p30300	High light scatter reticulocyte count	1.99E-07	6.70092	0.0003410477079	0	NC
19	ENSG00000074219	TEAD2	p30600	Albumin	1.99E-07	6.70054	0.0003410477079	0	NC
7	ENSG00000106245	BUD31	p30020	Haemoglobin concentration	2.01E-07	6.69758	0.0003425405496	0	NC
2	ENSG00000127837	AAMP	p30140	Neutrophill count	2.05E-07	6.68921	0.0003483545131	0	NC
17	ENSG00000181856	SLC2A4	p30860	Total protein	2.08E-07	6.68156	0.0003536824223	0	NC
7	ENSG00000106333	PCOLCE	p30010	Red blood cell count	2.13E-07	6.67174	0.0003608926873	0	NC
1	ENSG00000163565	IFI16	p30260	Mean reticulocyte volume	2.17E-07	6.66342	0.0003669824084	0	NC
15	ENSG00000128923	MINDY2	p30760	HDL Cholesterol	2.28E-07	6.64116	0.0003850146026	0	NC
7	ENSG00000172354	GNB2	p30030	Haematocrit percentage	2.29E-07	6.64049	0.0003850146026	0	NC
17	ENSG00000073605	GSDMB	p30150	Eosinophill count	2.33E-07	6.63202	0.00039165346	0	NC
17	ENSG00000167536	DHRS13	p30070	Red blood cell distribution width	2.53E-07	6.59631	0.0004241986121	0	NC
12	ENSG00000110917	MLEC	p30710	C-reactive protein	2.54E-07	6.59516	0.000424305847	0	NC
15	ENSG00000137845	ADAM10	p30760	HDL Cholesterol	2.61E-07	6.5828	0.0004355131525	0	NC
17	ENSG00000166750	SLFN5	p30110	Platelet distribution width	2.63E-07	6.58011	0.0004371756936	0	NC
20	ENSG00000125812	GZF1	p30720	Cystatin C	2.64E-07	6.57801	0.0004382512892	0	NC
11	ENSG00000167257	RNF214	p30640	Apolipoprotein B	2.68E-07	6.57151	0.0004438056708	0	NC
7	ENSG00000106330	MOSPD3	p30030	Haematocrit percentage	2.82E-07	6.54957	0.0004656985984	0	NC
12	ENSG00000179295	PTPN11	p30180	Lymphocyte percentage	3.03E-07	6.51859	0.0004989527741	0	NC
14	ENSG00000100439	ABHD4	p30070	Red blood cell distribution width	3.07E-07	6.51284	0.0005044131129	0	NC
7	ENSG00000146830	GIGYF1	p30010	Red blood cell count	3.09E-07	6.51052	0.0005059244859	0	NC
14	ENSG00000100813	ACIN1	p30070	Red blood cell distribution width	3.26E-07	6.48646	0.0005334914003	0	NC
3	ENSG00000058262	SEC61A1	p30130	Monocyte count	3.35E-07	6.47482	0.0005467030908	0	NC
16	ENSG00000140968	IRF8	p30140	Neutrophill count	3.66E-07	6.43695	0.0005945478906	0	NC
13	ENSG00000122025	FLT3	p30130	Monocyte count	3.66E-07	6.43636	0.0005945478906	0	NC
7	ENSG00000172336	POP7	p30020	Haemoglobin concentration	3.69E-07	6.43315	0.0005975689566	0	NC
21	ENSG00000183527	PSMG1	p30190	Monocyte percentage	4.05E-07	6.39284	0.0006541713974	0	NC
14	ENSG00000100461	RBM23	p30070	Red blood cell distribution width	4.11E-07	6.38609	0.0006628837943	0	NC
7	ENSG00000077454	LRCH4	p30020	Haemoglobin concentration	4.20E-07	6.3765	0.0006754388568	0	NC
7	ENSG00000106336	FBXO24	p30020	Haemoglobin concentration	4.21E-07	6.37594	0.0006754388568	0	NC
6	ENSG00000137218	FRS3	p30270	Mean sphered cell volume	4.22E-07	6.37462	0.0006759410296	0	NC
17	ENSG00000141505	ASGR1	p30860	Total protein	4.38E-07	6.35833	0.0007001705844	0	NC
6	ENSG00000170950	PGK2	p30250	Reticulocyte count	4.45E-07	6.35168	0.0007093510039	0	NC
6	ENSG00000214736	TOMM6	p30270	Mean sphered cell volume	4.50E-07	6.34677	0.0007157820084	0	NC
19	ENSG00000104894	CD37	p30600	Albumin	4.54E-07	6.34261	0.000721028816	0	NC
9	ENSG00000136813	ECPAS	p30130	Monocyte count	4.56E-07	6.34065	0.0007226478397	0	NC
17	ENSG00000169992	NLGN2	p30860	Total protein	4.64E-07	6.33371	0.0007326271836	0	NC
17	ENSG00000205544	TMEM256	p30860	Total protein	4.67E-07	6.33052	0.000734703871	0	NC
17	ENSG00000262481	TMEM256-PLSCR3	p30860	Total protein	4.67E-07	6.33052	0.000734703871	0	NC
7	ENSG00000077080	ACTL6B	p30010	Red blood cell count	4.96E-07	6.30435	0.0007785836639	0	NC
12	ENSG00000111252	SH2B3	p30200	Neutrophill percentage	5.16E-07	6.28759	0.0008074031501	0	NC
7	ENSG00000166925	TSC22D4	p30020	Haemoglobin concentration	5.22E-07	6.28255	0.0008146241563	0	NC
7	ENSG00000166924	NYAP1	p30020	Haemoglobin concentration	5.23E-07	6.28178	0.0008146241563	0	NC
19	ENSG00000063127	SLC6A16	p30600	Albumin	5.35E-07	6.27202	0.0008312831111	0	NC
19	ENSG00000161914	ZNF653	p30640	Apolipoprotein B	5.39E-07	6.26818	0.0008368021443	0	NC
17	ENSG00000213859	KCTD11	p30850	Testosterone	5.50E-07	6.26003	0.0008507633179	0	NC
19	ENSG00000142453	CARM1	p30640	Apolipoprotein B	5.63E-07	6.24914	0.0008697953793	0	NC
11	ENSG00000196666	FAM180B	p30760	HDL Cholesterol	5.64E-07	6.2485	0.0008697953793	0	NC
7	ENSG00000106635	BCL7B	p30870	Triglycerides	5.76E-07	6.23957	0.0008859096764	0	NC
1	ENSG00000117533	VAMP4	p30110	Platelet distribution width	5.79E-07	6.23735	0.0008884927769	0	NC
17	ENSG00000161940	BCL6B	p30870	Triglycerides	5.81E-07	6.23598	0.0008893453845	0	NC
6	ENSG00000137409	MTCH1	p30270	Mean sphered cell volume	5.91E-07	6.22817	0.0009035019581	0	NC
12	ENSG00000157782	CABP1	p30710	C-reactive protein	6.04E-07	6.21862	0.000921573165	0	NC
17	ENSG00000141161	UNC45B	p30110	Platelet distribution width	6.12E-07	6.21333	0.0009308348027	0	NC
11	ENSG00000160584	SIK3	p30640	Apolipoprotein B	6.15E-07	6.21125	0.0009332703457	0	NC
1	ENSG00000010165	METTL13	p30110	Platelet distribution width	6.19E-07	6.20863	0.0009368808733	0	NC
14	ENSG00000139880	CDH24	p30070	Red blood cell distribution width	6.32E-07	6.19943	0.0009548679633	0	NC
12	ENSG00000173064	HECTD4	p30270	Mean sphered cell volume	6.39E-07	6.19457	0.0009635279278	0	NC
6	ENSG00000112406	HECA	p30240	Reticulocyte percentage	6.51E-07	6.18621	0.0009801382042	0	NC
6	ENSG00000278224	PRICKLE4	p30270	Mean sphered cell volume	6.71E-07	6.17328	0.001007586512	0	NC
17	ENSG00000108309	RUNDC3A	p30260	Mean reticulocyte volume	6.79E-07	6.16809	0.001015519852	0	NC
7	ENSG00000160813	PPP1R35	p30020	Haemoglobin concentration	6.79E-07	6.16801	0.001015519852	0	NC
17	ENSG00000132591	ERAL1	p30070	Red blood cell distribution width	7.08E-07	6.14997	0.001056329589	0	NC
11	ENSG00000168065	SLC22A11	p30280	Immature reticulocyte fraction	7.11E-07	6.14819	0.001058406396	0	NC
2	ENSG00000171848	RRM2	p30680	Calcium	7.74E-07	6.11109	0.001150343228	0	NC
12	ENSG00000089248	ERP29	p30200	Neutrophill percentage	7.82E-07	6.10707	0.001158332654	0	NC
6	ENSG00000164442	CITED2	p30240	Reticulocyte percentage	7.83E-07	6.10624	0.001158332654	0	NC
5	ENSG00000113522	RAD50	p30150	Eosinophill count	8.17E-07	6.08783	0.001205935715	0	NC
19	ENSG00000104901	DKKL1	p30860	Total protein	8.38E-07	6.07663	0.001234829387	0	NC
17	ENSG00000072818	ACAP1	p30850	Testosterone	8.46E-07	6.07247	0.001244089683	0	NC
7	ENSG00000160862	AZGP1	p30010	Red blood cell count	8.66E-07	6.0627	0.001269721126	0	NC
11	ENSG00000196666	FAM180B	p30130	Monocyte count	9.29E-07	6.03187	0.001360275635	0	NC
12	ENSG00000175197	DDIT3	p30110	Platelet distribution width	9.56E-07	6.01947	0.001396745888	0	NC
4	ENSG00000170871	KIAA0232	p30000	White blood cell count	9.65E-07	6.01542	0.001404204052	0	NC
16	ENSG00000103245	CIAO3	p30750	Glycated haemoglobin (HbA1c)	9.67E-07	6.01444	0.001404204052	0	NC
16	ENSG00000103253	HAGHL	p30750	Glycated haemoglobin (HbA1c)	9.67E-07	6.01444	0.001404204052	0	NC
17	ENSG00000161958	FGF11	p30850	Testosterone	9.86E-07	6.00609	0.001428493472	0	NC
17	ENSG00000172057	ORMDL3	p30150	Eosinophill count	1.01E-06	5.99682	0.001456291006	0	NC
21	ENSG00000157554	ERG	p30190	Monocyte percentage	1.04E-06	5.98492	0.00149365376	0	NC
12	ENSG00000179295	PTPN11	p30200	Neutrophill percentage	1.04E-06	5.98264	0.001498419995	0	NC
17	ENSG00000181284	TMEM102	p30850	Testosterone	1.09E-06	5.96328	0.001563504116	0	NC
7	ENSG00000106244	PDAP1	p30070	Red blood cell distribution width	1.16E-06	5.93589	0.001661867279	0	NC
7	ENSG00000106351	AGFG2	p30020	Haemoglobin concentration	1.17E-06	5.93214	0.001672844128	0	NC
7	ENSG00000172354	GNB2	p30010	Red blood cell count	1.22E-06	5.91305	0.001742686304	0	NC
17	ENSG00000161405	IKZF3	p30140	Neutrophill count	1.22E-06	5.9126	0.001742686304	0	NC
12	ENSG00000111252	SH2B3	p30680	Calcium	1.25E-06	5.90224	0.001781122566	0	NC
17	ENSG00000182896	TMEM95	p30850	Testosterone	1.31E-06	5.88284	0.001858703837	0	NC
19	ENSG00000130176	CNN1	p30640	Apolipoprotein B	1.33E-06	5.87606	0.001884119216	0	NC
5	ENSG00000131437	KIF3A	p30150	Eosinophill count	1.34E-06	5.87318	0.001892815786	0	NC
9	ENSG00000107130	NCS1	p30030	Haematocrit percentage	1.35E-06	5.87012	0.001902348583	0	NC
9	ENSG00000198121	LPAR1	p30130	Monocyte count	1.36E-06	5.86518	0.001920231641	0	NC
4	ENSG00000170871	KIAA0232	p30200	Neutrophill percentage	1.46E-06	5.83475	0.002053695046	0	NC
5	ENSG00000131437	KIF3A	p30210	Eosinophill percentage	1.46E-06	5.83425	0.002053695046	0	NC
19	ENSG00000074219	TEAD2	p30860	Total protein	1.47E-06	5.83172	0.002061554178	0	NC
12	ENSG00000089248	ERP29	p30680	Calcium	1.50E-06	5.82484	0.002090283988	0	NC
6	ENSG00000170950	PGK2	p30750	Glycated haemoglobin (HbA1c)	1.53E-06	5.81632	0.002127441233	0	NC
6	ENSG00000137168	PPIL1	p30270	Mean sphered cell volume	1.53E-06	5.81474	0.002127684908	0	NC
17	ENSG00000132514	CLEC10A	p30710	C-reactive protein	1.53E-06	5.81454	0.002127684908	0	NC
17	ENSG00000141161	UNC45B	p30240	Reticulocyte percentage	1.58E-06	5.80187	0.002182146581	0	NC
17	ENSG00000141499	WRAP53	p30850	Testosterone	1.58E-06	5.80184	0.002182146581	0	NC
14	ENSG00000100714	MTHFD1	p30110	Platelet distribution width	1.59E-06	5.79812	0.002196568652	0	NC
6	ENSG00000146192	FGD2	p30270	Mean sphered cell volume	1.61E-06	5.79394	0.002213437884	0	NC
1	ENSG00000132681	ATP1A4	p30710	C-reactive protein	1.65E-06	5.78228	0.002269193787	0	NC
6	ENSG00000112081	SRSF3	p30270	Mean sphered cell volume	1.68E-06	5.77362	0.00231034861	0	NC
2	ENSG00000179921	GPBAR1	p30000	White blood cell count	1.69E-06	5.772	0.002314435713	0	NC
5	ENSG00000164402	SEPTIN8	p30150	Eosinophill count	1.71E-06	5.76597	0.002340657842	0	NC
17	ENSG00000132383	RPA1	p30860	Total protein	1.72E-06	5.76456	0.002340657842	0	NC
17	ENSG00000186532	SMYD4	p30860	Total protein	1.72E-06	5.76456	0.002340657842	0	NC
